timestamp,X_slope_360,X_slope_720,actual_target,forecast,y_predict,y_actual,signal_correct,pnl,return_pct,duration,tp_sl_status,Category
2024-08-20 18:00:00,-6.020756204395217e-05,8.57666954734025e-06,-3.668055637062739e-05,5.906206952760775e-05,1,-1,0,-1,-0.002963,1 days 08:00:00,SL Hit,ML model failed
2024-08-20 19:00:00,-6.038845078536943e-05,8.325536250404126e-06,-4.401828225986115e-05,5.945385627357798e-05,1,-1,0,-1,-0.002963,1 days 08:00:00,SL Hit,ML model failed
2024-08-20 20:00:00,-6.056241689108637e-05,8.070941655645995e-06,-0.0006309564860126,5.984610687888784e-05,1,-1,0,-1,-0.002963,1 days 08:00:00,SL Hit,ML model failed
2024-08-20 21:00:00,-6.075010738251923e-05,7.803749460690038e-06,5.873068311124108e-05,6.026044859298936e-05,1,1,1,-1,-0.002963,1 days 08:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-20 22:00:00,-6.0912896704466216e-05,7.538785118541043e-06,-0.0002936361701035,6.065910199706449e-05,1,-1,0,-1,-0.002963,1 days 08:00:00,SL Hit,ML model failed
2024-08-20 23:00:00,-6.111327119294226e-05,7.272356170976389e-06,0.0003451238407143,6.107919051131242e-05,1,1,1,-1,-0.002963,1 days 08:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-21 00:00:00,-6.128742377127809e-05,7.009787666785921e-06,-0.0003523452983924,6.148096784235362e-05,1,-1,0,-1,-0.002963,1 days 08:00:00,SL Hit,ML model failed
2024-08-21 01:00:00,-6.147098614445911e-05,6.742629711884503e-06,-6.608802925489599e-05,6.189310498767964e-05,1,-1,0,-1,-0.002963,1 days 08:00:00,SL Hit,ML model failed
2024-08-21 02:00:00,-6.165925405803078e-05,6.4728581009500994e-06,-4.406159811431998e-05,6.231079950567398e-05,1,-1,0,-1,-0.002963,1 days 08:00:00,SL Hit,ML model failed
2024-08-21 03:00:00,-6.182857120811026e-05,6.205222232299254e-06,0.0002056298515793,6.271603400964897e-05,1,1,1,-1,-0.002963,1 days 08:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-21 04:00:00,-6.199609950696423e-05,5.940532131964266e-06,-8.076654796440597e-05,6.311684743954573e-05,1,-1,0,-1,-0.002963,1 days 08:00:00,SL Hit,ML model failed
2024-08-21 05:00:00,-6.217536915152469e-05,5.671140858700353e-06,-0.0001762321564942,6.352937506012401e-05,1,-1,0,-1,-0.002963,1 days 08:00:00,SL Hit,ML model failed
2024-08-21 06:00:00,-6.235942406964153e-05,5.398321402383895e-06,-0.0001028202115157,6.394846501199701e-05,1,-1,0,-1,-0.002963,1 days 08:00:00,SL Hit,ML model failed
2024-08-21 07:00:00,-6.255008269097144e-05,5.125553386498993e-06,5.876044834218774e-05,6.437095599161612e-05,1,1,1,-1,-0.002963,1 days 08:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-21 08:00:00,-6.273857822977947e-05,4.857243005240803e-06,0.0003084742277128,6.478704196570378e-05,1,1,1,-1,-0.002963,1 days 08:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-21 09:00:00,-6.29389874407532e-05,4.593618204012576e-06,-0.0001541895503539,6.52038328415607e-05,1,-1,0,-1,-0.002963,1 days 08:00:00,SL Hit,ML model failed
2024-08-21 10:00:00,-6.312314266829393e-05,4.333526074203344e-06,-0.0004259225261612,6.560792559683794e-05,1,-1,0,-1,-0.002963,1 days 08:00:00,SL Hit,ML model failed
2024-08-21 11:00:00,-6.330099512085602e-05,4.063788864058908e-06,-0.0002350918694945,6.602011934650324e-05,1,-1,0,-1,-0.002963,1 days 08:00:00,SL Hit,ML model failed
2024-08-21 12:00:00,-6.349459486570503e-05,3.787653750634266e-06,-0.0006246096189883,6.644813366761074e-05,1,-1,0,-1,-0.002963,1 days 08:00:00,SL Hit,ML model failed
2024-08-21 13:00:00,-6.374833010544684e-05,3.498997554660195e-06,-7.352941176375083e-06,6.692247868179825e-05,1,-1,0,-1,-0.002963,1 days 08:00:00,SL Hit,ML model failed
2024-08-21 14:00:00,-6.40261357469507e-05,3.213691416593589e-06,-0.0001102949286392,6.740548073731165e-05,1,-1,0,-1,-0.002963,1 days 08:00:00,SL Hit,ML model failed
2024-08-21 15:00:00,-6.439916846065969e-05,2.911582584073661e-06,-5.147664431115473e-05,6.795827243125861e-05,1,-1,0,-1,-0.002963,1 days 08:00:00,SL Hit,ML model failed
2024-08-21 16:00:00,-6.476533255144018e-05,2.6104800549424848e-06,0.0001103127734838,6.850627346013133e-05,1,1,1,-1,-0.002963,1 days 08:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-21 17:00:00,-6.510885629263e-05,2.306211367455838e-06,-0.0011912465439143,6.904614966582359e-05,1,-1,0,-1,-0.002963,1 days 08:00:00,SL Hit,ML model failed
2024-08-21 18:00:00,-6.555832863935943e-05,1.9716937790059924e-06,0.0005006257822277,6.967733589361708e-05,1,1,1,-1,-0.002963,1 days 08:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-21 19:00:00,-6.595999583331019e-05,1.6512636341418596e-06,0.0,7.026680316809049e-05,1,0,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-21 20:00:00,-6.636022397294584e-05,1.3342750146910248e-06,-0.0004488660613106,7.08514465204972e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-21 21:00:00,-6.683919500407735e-05,1.0147299666877768e-06,0.000949667616334,7.148039212637994e-05,1,1,1,-1,-0.004541,1 days 22:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-21 22:00:00,-6.719653058022334e-05,7.077823581322852e-07,-0.0002794816351144,7.203067666590766e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-21 23:00:00,-6.756784517372083e-05,3.958205937973866e-07,1.4713671943944462e-05,6.479369605298676e-05,1,1,1,-1,-0.004541,1 days 22:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-22 00:00:00,-6.794619042842504e-05,8.347817030250897e-08,-0.0005149709409254,6.551453178140512e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-22 01:00:00,-6.835328076092001e-05,-2.365261442613234e-07,-0.0001472103636095,6.626049476043684e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-22 02:00:00,-6.874311401579626e-05,-5.586216729979397e-07,0.0001914016489987,6.700371435028256e-05,1,1,1,-1,-0.004541,1 days 22:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-22 03:00:00,-6.910774903098683e-05,-8.750510385462589e-07,0.0002576067596014,6.772684448461807e-05,1,1,1,-1,-0.004541,1 days 22:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-22 04:00:00,-6.942959307813023e-05,-1.1931202284840511e-06,-0.000191315737191,6.84366321484285e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-22 05:00:00,-6.981570588252739e-05,-1.5107507280376078e-06,-7.359705611831302e-06,6.917019286059828e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-22 06:00:00,-7.017216310827887e-05,-1.8308304349833904e-06,7.359759777392227e-06,6.989692819431299e-05,1,1,1,-1,-0.004541,1 days 22:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-22 07:00:00,-7.051879386931392e-05,-2.145369204016444e-06,-0.0001766329346828,7.060968461886243e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-22 08:00:00,-7.085690861814317e-05,-2.462341748326096e-06,-0.000220830174235,7.1323672894214e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-22 09:00:00,-7.117567522384854e-05,-2.777913023217873e-06,-0.0004417579019444,7.202767600829785e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-22 10:00:00,-7.148407266519107e-05,-3.0927459672197187e-06,0.000117854170196,7.272635114361383e-05,1,1,1,-1,-0.004541,1 days 22:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-22 11:00:00,-7.173693212654634e-05,-3.4074043352666523e-06,5.892014111386068e-05,7.340346149191783e-05,1,1,1,-1,-0.004541,1 days 22:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-22 12:00:00,-7.198046795628337e-05,-3.7206209245219926e-06,0.0003166770998268,7.407434624410363e-05,1,1,1,-1,-0.004541,1 days 22:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-22 13:00:00,-7.22277949675774e-05,-4.023484163089004e-06,0.0001251582884236,7.472758411935086e-05,1,1,1,-1,-0.004541,1 days 22:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-22 14:00:00,-7.247912406733741e-05,-4.329777352948658e-06,-0.0004932091722182,7.53886793736629e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-22 15:00:00,-7.279520032305014e-05,-4.671946865882081e-06,0.0017234014346949,7.614071445407656e-05,1,1,1,-1,-0.004541,1 days 22:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-22 16:00:00,-7.3050570091859e-05,-4.997758804840951e-06,-0.0001617504337851,7.683935796499193e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-22 17:00:00,-7.315726458794607e-05,-5.310365342767814e-06,0.0004412089124199,7.745677688497714e-05,1,1,1,-1,-0.004541,1 days 22:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-22 18:00:00,-7.317586812655178e-05,-5.606033190642049e-06,-0.000183755972069,7.800925804101723e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-22 19:00:00,-7.316451130025342e-05,-5.890174042251979e-06,0.0005513692335967,7.852901784345545e-05,1,1,1,-1,-0.004541,1 days 22:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-22 20:00:00,-7.306237445248104e-05,-6.151993284436125e-06,-0.0004114621601762,7.89728824328628e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-22 21:00:00,-7.28838944230509e-05,-6.433044013050183e-06,0.0004189820940283,7.942301931670206e-05,1,1,1,-1,-0.004541,1 days 22:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-22 22:00:00,-7.273128779289045e-05,-6.704288910003712e-06,0.0002645094451914,7.986496548354201e-05,1,1,1,-1,-0.004541,1 days 22:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-22 23:00:00,-7.254973032201695e-05,-6.974771202590164e-06,0.0001322197492232,8.029443157453193e-05,1,1,1,-1,-0.004541,1 days 22:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-23 00:00:00,-7.237405638420295e-05,-7.242535993808058e-06,-0.0004994307957841,8.072113557645915e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-23 01:00:00,-7.216242409279123e-05,-7.515441130597302e-06,-0.0003527155422634,8.114356730529022e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-23 02:00:00,-7.197472588525723e-05,-7.805633466356712e-06,-0.0001764199972067,8.160704020261406e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-23 03:00:00,-7.17947000619923e-05,-8.089610030090588e-06,-0.0003602543837077,8.206198259769185e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-23 04:00:00,-7.168398675917841e-05,-8.379268189156337e-06,0.0001103216980715,8.255391622898447e-05,1,1,1,-1,-0.004541,1 days 22:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-23 05:00:00,-7.158906961731682e-05,-8.672410955006191e-06,-0.0001912031827975,8.305831917922282e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-23 06:00:00,-7.149333328192037e-05,-8.976694270878089e-06,-0.0001176859990439,8.358295777057628e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-23 07:00:00,-7.141666602366623e-05,-9.282515977060224e-06,7.356240666789304e-05,8.411772770529463e-05,1,1,1,-1,-0.004541,1 days 22:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-23 08:00:00,-7.134526886782976e-05,-9.586053888979324e-06,-0.000301583682116,8.465030090098444e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-23 09:00:00,-7.12619516097238e-05,-9.888798653790914e-06,-5.886334873594912e-05,8.517685178845161e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-23 10:00:00,-7.112663420758659e-05,-1.0194209640313526e-05,-0.0001030169242089,8.568843098949227e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-23 11:00:00,-7.097382953061029e-05,-1.051399356479117e-05,-0.0001103866476311,8.621983264689572e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-23 12:00:00,-7.08154769712853e-05,-1.0831259641034743e-05,-5.151945595438523e-05,8.67444680659558e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-23 13:00:00,-7.066592206216898e-05,-1.1149355194227178e-05,-0.0001987281399046,8.727399849454168e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-23 14:00:00,-7.049359820163888e-05,-1.1464910715476576e-05,-0.0001987676406283,8.779013486237707e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-23 15:00:00,-7.043059360025962e-05,-1.177036848064418e-05,-0.0005080627347028,8.832945934378005e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-23 16:00:00,-7.04243847046197e-05,-1.2082475724925536e-05,-0.0038823936761922,8.89027727739835e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-23 17:00:00,-7.062699686468751e-05,-1.2469094108326946e-05,-0.0005768633425531,8.969339572015688e-05,1,-1,0,-1,-0.004541,1 days 22:00:00,SL Hit,ML model failed
2024-08-23 18:00:00,-7.090205171335238e-05,-1.285872545405161e-05,-0.0001109992896045,9.051728481485844e-05,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-23 19:00:00,-7.110444910841273e-05,-1.3254826237427487e-05,-0.0007326766379763,9.132531609851554e-05,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-23 20:00:00,-7.129342947606343e-05,-1.3655292544909335e-05,0.0007998696508717,9.213626778944986e-05,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-23 21:00:00,-7.143974490543155e-05,-1.4040900766900406e-05,-0.0001406053430029,9.29034944786045e-05,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-23 22:00:00,-7.161261275162672e-05,-1.442508392826396e-05,-0.0002294409781586,9.3678248674638e-05,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-23 23:00:00,-7.174942836493602e-05,-1.4811184210088936e-05,-6.66271838909438e-05,9.444274938411146e-05,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-26 00:00:00,-7.190843550748304e-05,-1.5199195182348672e-05,0.0004071932539182,9.52192624620962e-05,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-26 01:00:00,-7.201193296243139e-05,-1.5559930831903772e-05,-0.000281219010405,9.59242336859172e-05,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-26 02:00:00,-7.206388552382121e-05,-1.5927860746883872e-05,-0.0002516877887006,9.662275942294758e-05,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-26 03:00:00,-7.214511814649119e-05,-1.6290233809593395e-05,0.0002147289232454,9.73222347910678e-05,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-26 04:00:00,-7.222519335284097e-05,-1.6653292959020274e-05,5.181999215309041e-05,9.80225329590125e-05,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-26 05:00:00,-7.232374864005318e-05,-1.7014966753405753e-05,0.0002220741727736,9.87273442756776e-05,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-26 06:00:00,-7.23867159468815e-05,-1.7374105499161514e-05,-7.400828892833999e-06,9.94138675600816e-05,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-26 07:00:00,-7.240938073082084e-05,-1.7726308467654587e-05,-8.140972032044669e-05,0.0001000721823069,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-26 08:00:00,-7.22378722058043e-05,-1.8079087408200944e-05,-0.0004144832282323,0.0001006572899012,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-26 09:00:00,-7.215929521061063e-05,-1.843624843024732e-05,0.0004442733169445,0.0001012860258102,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-26 10:00:00,-7.215009246471438e-05,-1.8791895335445964e-05,-0.0005254899638816,0.0001019385039261,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-26 11:00:00,-7.215403668237128e-05,-1.917743105856296e-05,0.0003998785554015,0.000102651141181,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-26 12:00:00,-7.21628536228461e-05,-1.954309663018327e-05,-0.0007328176468411,0.0001033289913026,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-26 13:00:00,-7.228560662763815e-05,-1.9916987687078785e-05,0.0004963110018074,0.0001040655930225,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-26 14:00:00,-7.239476384849482e-05,-2.028868689945532e-05,-0.0010587651688471,0.0001047929515746,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-26 15:00:00,-7.262798709869141e-05,-2.067195731472676e-05,-0.0005781203676252,0.000105589107591,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-26 16:00:00,-7.294923443340324e-05,-2.1060502624415587e-05,-0.0011569095682354,0.0001064286616803,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-26 17:00:00,-7.325166346447794e-05,-2.145646580464757e-05,0.0012250716481299,0.0001072747003536,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-26 18:00:00,-7.355706319751089e-05,-2.1827651255754057e-05,-0.0010826764354732,0.0001080761722591,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-26 19:00:00,-7.38186598662072e-05,-2.2209347915406253e-05,0.0002375561411973,0.0001088802780281,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-26 20:00:00,-7.410003420806363e-05,-2.256817030252418e-05,7.421866302492752e-05,0.0001096497565098,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-26 21:00:00,-7.436942286077493e-05,-2.2939883821777844e-05,0.0009054004912911,0.0001104384285335,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-26 22:00:00,-7.461368657681457e-05,-2.3292695555598856e-05,-2.9658409271049457e-05,0.0001111826257599,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-26 23:00:00,-7.485253744242975e-05,-2.3636328387968685e-05,-9.639268898542495e-05,0.0001119078219459,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-27 00:00:00,-7.510127007153051e-05,-2.3980025199373835e-05,-9.640198143145984e-05,0.0001126369158282,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-27 01:00:00,-7.540077469732565e-05,-2.432992235067825e-05,-0.0001409087875169,0.0001133968661982,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-27 02:00:00,-7.571880055659002e-05,-2.4681276552082585e-05,0.0003337783711616,0.0001141665883326,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-27 03:00:00,-7.605695645801544e-05,-2.50239025988281e-05,-0.0004671338004672,0.0001149279107651,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-27 04:00:00,-7.635407166206831e-05,-2.5373882537069475e-05,5.9346300500084936e-05,0.000115687099905,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-27 05:00:00,-7.661585737544473e-05,-2.5718471679147112e-05,-0.0001928640308583,0.0001164228323971,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-27 06:00:00,-7.687647281229068e-05,-2.606680729194655e-05,0.0001483855650523,0.0001171650277118,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-27 07:00:00,-7.708905418509498e-05,-2.640951162458455e-05,0.0002447998575709,0.000117878463416,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-27 08:00:00,-7.72688395229612e-05,-2.6745544776628748e-05,0.0001112454296667,0.0001185670498008,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-27 09:00:00,-7.740792624428278e-05,-2.707154431238585e-05,-0.0006154895737549,0.0001192215621177,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-27 10:00:00,-7.75449591946448e-05,-2.741145398299465e-05,-0.0002893840571646,0.0001199009464175,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-27 11:00:00,-7.769080522742042e-05,-2.775971179214382e-05,-0.0004082238551175,0.0001205990999565,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-27 12:00:00,-7.78016831405631e-05,-2.812083276265877e-05,-0.0002673101912011,0.0001213076048717,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-27 13:00:00,-7.794592679470814e-05,-2.8481960163252285e-05,0.0010472448547595,0.0001220288837433,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-27 14:00:00,-7.799591174830945e-05,-2.8830844098857807e-05,-0.0002893604392342,0.0001226915261846,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-27 15:00:00,-7.806888556239057e-05,-2.915763356667316e-05,-0.0007866944731003,0.0001233222079548,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-27 16:00:00,-7.831878718200849e-05,-2.951263971701689e-05,-0.0007130389571804,0.0001240726092754,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-27 17:00:00,-7.862171133009353e-05,-2.9863541403430024e-05,0.0002750131932005,0.0001248357204678,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-27 18:00:00,-7.897367263637666e-05,-3.022027788118596e-05,0.0004309832362383,0.0001256283503258,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-27 19:00:00,-7.934784604819027e-05,-3.0576059817498136e-05,-0.0007501819748354,0.000126427715443,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-27 20:00:00,-7.982692767691867e-05,-3.0948721608909646e-05,-0.0004757197118924,0.0001272983422524,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-27 21:00:00,-8.030898515165322e-05,-3.132701660946077e-05,-0.0002007897731075,0.0001281804978671,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-27 22:00:00,-8.076134846718583e-05,-3.1716728330887353e-05,-9.669597298456178e-05,0.000129072354111,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-27 23:00:00,-8.117636838762003e-05,-3.210501258040347e-05,-8.182758184627215e-05,0.0001299472938404,1,-1,0,-1,-0.006136,4 days 06:00:00,SL Hit,ML model failed
2024-08-28 00:00:00,-8.159282093225222e-05,-3.249510496097406e-05,0.0004166108705681,0.000130826116671,1,1,1,-1,-0.006136,4 days 06:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-08-28 01:00:00,-8.196631018243126e-05,-3.288018881209214e-05,0.0,0.0001316792680913,1,0,0,1,0.004503,2 days 15:00:00,TP Hit,Unlikely Event(Luck)
2024-08-28 02:00:00,-8.231535994362378e-05,-3.326363139203554e-05,-0.0001412912533278,0.0001325200442681,1,-1,0,1,0.004503,2 days 15:00:00,TP Hit,Unlikely Event(Luck)
2024-08-28 03:00:00,-8.271132879110995e-05,-3.3639281229320824e-05,0.0002379978431445,6.52811402726432e-05,1,1,1,1,0.004503,2 days 15:00:00,TP Hit,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-08-28 04:00:00,-8.307052909359663e-05,-3.401442469988976e-05,0.000141277595604,6.585565403700451e-05,1,1,1,1,0.004503,2 days 15:00:00,TP Hit,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-08-28 05:00:00,-8.342311154665199e-05,-3.439139687769618e-05,-0.0001115191887349,6.64368603924074e-05,1,-1,0,1,0.004503,2 days 15:00:00,TP Hit,Unlikely Event(Luck)
2024-08-28 06:00:00,-8.381737899213428e-05,-3.476777218578746e-05,0.0003717720888385,6.6997500846211e-05,1,1,1,1,0.004503,2 days 15:00:00,TP Hit,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-08-28 07:00:00,-8.416177722565739e-05,-3.5135217274735945e-05,0.0007061044588638,6.756368071694092e-05,1,1,1,1,0.004503,2 days 15:00:00,TP Hit,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-08-28 08:00:00,-8.443509209177275e-05,-3.548796084997995e-05,-0.0002228230191033,6.813385748178635e-05,1,-1,0,1,0.004503,2 days 15:00:00,TP Hit,Unlikely Event(Luck)
2024-08-28 09:00:00,-8.473509826465007e-05,-3.583931360464566e-05,-0.0005794689686938,6.86888718754909e-05,1,-1,0,1,0.004503,2 days 15:00:00,TP Hit,Unlikely Event(Luck)
2024-08-28 10:00:00,-8.509745831373519e-05,-3.620430611042121e-05,0.0005203377735489,6.924185028048108e-05,1,1,1,1,0.004503,2 days 15:00:00,TP Hit,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-08-28 11:00:00,-8.547286758900546e-05,-3.657463073810537e-05,-7.429530899494274e-06,6.979930026086934e-05,1,-1,0,1,0.004503,2 days 15:00:00,TP Hit,Unlikely Event(Luck)
