timestamp,X_slope_360,X_slope_720,actual_target,forecast,y_predict,y_actual,signal_correct
2024-07-25 17:00:00,5.588733323558205e-05,8.873975451381159e-07,-0.0005210745715608089,7.011095383106085e-05,1,-1,0
2024-07-25 18:00:00,5.612868412048582e-05,1.0842846597552064e-06,-0.0004706597926200651,7.016348811607996e-05,1,-1,0
2024-07-25 19:00:00,5.6332062747391195e-05,1.2766860082588285e-06,0.000354972145552912,7.018647089490237e-05,1,1,1
2024-07-25 20:00:00,5.656418002195424e-05,1.475953207218683e-06,0.0010500550373675477,7.022903027686578e-05,1,1,1
2024-07-25 21:00:00,5.6855829648880036e-05,1.685752351630696e-06,0.00012298076436167982,7.031510835463257e-05,1,1,1
2024-07-25 22:00:00,5.715960128291779e-05,1.8905304279877652e-06,-0.0001301989150090943,7.041580547733978e-05,1,-1,0
2024-07-25 23:00:00,5.7450061343052295e-05,2.100589828815499e-06,-3.6171074714874685e-05,7.050063574711914e-05,1,-1,0
2024-07-26 00:00:00,5.7733260544711786e-05,2.316416987683454e-06,3.6172383108823425e-05,7.057449155756511e-05,1,1,1
2024-07-26 01:00:00,5.802033066097689e-05,2.5371014090190944e-06,-0.00030383702760583553,7.064782436089864e-05,1,-1,0
2024-07-26 02:00:00,5.828634866007162e-05,2.7319551799681976e-06,-7.236413633404659e-05,7.07235308863107e-05,1,-1,0
2024-07-26 03:00:00,5.8512326483990144e-05,2.936853498303488e-06,-0.00054277029960903,7.075620477284272e-05,1,-1,0
2024-07-26 04:00:00,5.869364732752349e-05,3.146057219761627e-06,0.0005865102639295294,7.074642636030085e-05,1,1,1
2024-07-26 05:00:00,5.8919213625605374e-05,3.356795312749035e-06,-0.00010854934653303783,7.07740484988887e-05,1,-1,0
2024-07-26 06:00:00,5.911902869619811e-05,3.5689354789166336e-06,-0.00031120857488176057,7.077805903342723e-05,1,-1,0
2024-07-26 07:00:00,5.9290343032478646e-05,3.771837908637168e-06,-7.239661763080996e-06,7.076460657723172e-05,1,-1,0
2024-07-26 08:00:00,5.945217555690531e-05,3.967114294849286e-06,0.000260629710338911,7.074900269598456e-05,1,1,1
2024-07-26 09:00:00,5.9643410314368695e-05,4.162614125413519e-06,-0.0003184644224575317,7.075889219108814e-05,1,-1,0
2024-07-26 10:00:00,5.978348083960185e-05,4.3567186343509755e-06,-0.00022444413874989078,7.072522818914852e-05,1,-1,0
2024-07-26 11:00:00,5.9905287335027946e-05,4.542031009583648e-06,0.00044174729158208415,7.068268144640892e-05,1,1,1
2024-07-26 12:00:00,6.0064390928924336e-05,4.741118649269952e-06,-0.00010857841895339782,7.066163231932488e-05,1,-1,0
2024-07-26 13:00:00,6.021912720519413e-05,4.938938443155235e-06,0.0001013508622063064,7.063778856422422e-05,1,1,1
2024-07-26 14:00:00,6.039318076011672e-05,5.143716841023086e-06,0.0005284187972318666,7.062522049848322e-05,1,1,1
2024-07-26 15:00:00,6.063567491518633e-05,5.343160223415907e-06,-0.0005715484622452749,7.0676699012579e-05,1,-1,0
2024-07-26 16:00:00,6.0932177974631965e-05,5.532272599546161e-06,0.0017445816623475885,7.078363731016738e-05,1,1,1
2024-07-26 17:00:00,6.128631393760197e-05,5.755364272170991e-06,-0.00033241077299961397,7.09135951868108e-05,1,-1,0
