timestamp,X_sma_30,X_sma_60,X_sma_90,X_sma_150,X_sma_200,X_kama_30,X_kama_60,X_kama_90,X_kama_150,X_kama_200,X_slope_120,X_slope_360,X_slope_720,actual_target,forecast,y_predict,y_actual,signal_correct
2024-08-20 04:00:00,1.365910666666667,1.3688368333333334,1.3695695555555554,1.3708708,1.37159705,1.3647540142396577,1.368112523044512,1.3689536758432619,1.369404144955428,1.3696322609155684,-6.204177373427375e-05,-5.6977414949181556e-05,1.2128904408892381e-05,0.0005208944711820873,4.5743716493419e-05,1,1,1
2024-08-20 05:00:00,1.365779,1.36873,1.3694904444444445,1.3708102,1.3715427,1.36470484151735,1.3679580262420599,1.3688349347912994,1.3692885396108705,1.3695288268443182,-6.307882491839692e-05,-5.716512987497638e-05,1.1892065764018804e-05,0.00019065077910163097,4.6809246033745086e-05,1,1,1
2024-08-20 06:00:00,1.365639,1.3686286666666667,1.3694228888888889,1.3707483333333335,1.3714891,1.3646667875191554,1.3678285264336896,1.3687414417962045,1.369177789287822,1.3694333057501187,-6.400784776720168e-05,-5.736730350284827e-05,1.1653491486934215e-05,-0.00026392768381455767,4.814174319248044e-05,1,-1,0
2024-08-20 07:00:00,1.3654866666666665,1.3685053333333335,1.369349,1.3706798,1.3714285999999998,1.364605890528864,1.3676456745523204,1.3686329809713385,1.369046921546074,1.3693187941326104,-6.509643030763725e-05,-5.759701978152267e-05,1.1405182751783421e-05,3.6666300003762586e-05,4.944655612419627e-05,1,1,1
2024-08-20 08:00:00,1.365347,1.3683605,1.3692641111111112,1.3706142666666667,1.3713678999999999,1.364556782775258,1.3674149145258885,1.3685066960947954,1.3689259928178756,1.3692070905477922,-6.609413848182675e-05,-5.7819562650949e-05,1.1156394656121945e-05,-0.0007626310772165246,5.020969232913323e-05,1,-1,0
2024-08-20 09:00:00,1.3651956666666665,1.3681976666666666,1.369162,1.3705414,1.3713043999999999,1.3644450306481013,1.3671000293115134,1.3683211944371079,1.3687682616431098,1.3690712176258137,-6.754837141470285e-05,-5.8078771183913686e-05,1.0897421998646098e-05,-0.0005210397311141701,5.0735696778583224e-05,1,-1,0
2024-08-20 10:00:00,1.365046,1.3680055,1.3690664444444445,1.3704661333333332,1.3712382500000002,1.3642997061082203,1.3666529453827587,1.3681324187446056,1.3685909514510062,1.3689174925187586,-6.953982915479189e-05,-5.8351216701772924e-05,1.0638028494155319e-05,-0.00021292999008770686,5.106654984925423e-05,1,-1,0
2024-08-20 11:00:00,1.3648796666666667,1.367823166666667,1.3689807777777778,1.3703879333333333,1.3711745,1.3641212491071955,1.3662410559129778,1.3679608465292226,1.3684026408300876,1.3687663079302794,-7.133648170014765e-05,-5.8654389051339184e-05,1.03761587760347e-05,-0.00011750363526885632,5.173840570161827e-05,1,-1,0
2024-08-20 12:00:00,1.3647129999999998,1.3676343333333334,1.3688905555555557,1.3703074,1.37111225,1.363943679293925,1.3658264928329298,1.3677779779533479,1.3682081242903437,1.3686183479894447,-7.321057017848628e-05,-5.896098478125658e-05,1.011309515772577e-05,-0.000345207491737054,5.234147878827559e-05,1,-1,0
2024-08-20 13:00:00,1.3645293333333333,1.3674296666666665,1.3687775555555557,1.3702264666666668,1.37105145,1.3637243346869972,1.3653500347504515,1.367514612704361,1.3680048194017431,1.3684672535679894,-7.488724911451789e-05,-5.926300100051062e-05,9.841784352733451e-06,0.00027920031152883773,5.22863802204826e-05,1,1,1
2024-08-20 14:00:00,1.3643536666666667,1.3672298333333335,1.3686624444444444,1.3701483333333335,1.3709949000000001,1.363565188506813,1.3649789997177373,1.3672689504767956,1.3678269639094012,1.3683370660967504,-7.63934300993166e-05,-5.9507961738376435e-05,9.578200543102529e-06,0.00047010085132326296,5.243949310793266e-05,1,1,1
2024-08-20 15:00:00,1.3641876666666668,1.3670466666666667,1.368560888888889,1.3700749333333333,1.37093865,1.363471971526374,1.3647417750037711,1.367091447266123,1.3676837794994516,1.368221807479038,-7.791548024168808e-05,-5.967681206388738e-05,9.31966641526085e-06,0.0007929224330971429,5.335374632986341e-05,1,1,1
2024-08-20 16:00:00,1.364054,1.3668943333333334,1.3684666666666667,1.3700154,1.37088535,1.3634577387669844,1.3646444930920947,1.3669712537167276,1.36759478600104,1.3681340681777299,-7.886610181262813e-05,-5.984852892385285e-05,9.07286279488879e-06,-0.00014672114912006595,5.439371705361728e-05,1,-1,0
2024-08-20 17:00:00,1.3639043333333334,1.366739666666667,1.368374888888889,1.369953,1.37083505,1.363431862672447,1.3645393781901294,1.366851908346392,1.3674987897913575,1.368048928539437,-8.006240016668456e-05,-6.004010061807763e-05,8.82376975393345e-06,0.00013940554540581296,5.5660527626950735e-05,1,1,1
2024-08-20 18:00:00,1.3637363333333332,1.36658,1.3682827777777777,1.3698936666666666,1.37078185,1.3634129192065056,1.3644467911461673,1.3667411081900345,1.3674133839426779,1.3679630843727097,-8.113136328915004e-05,-6.020756204395217e-05,8.57666954734025e-06,-3.668055637062739e-05,5.7104610533595794e-05,1,-1,0
