timestamp,X_sma_30,X_sma_60,X_kama_30,X_kama_60,X_slope_360,X_slope_720,actual_target,forecast,y_predict,y_actual,signal_correct
2025-02-07 05:00:00,1.4327883333333333,1.4319433333333333,1.431615056204453,1.4330064606096278,5.757698747666575e-06,4.545162445659662e-06,0.00022351051197877503,-6.86073499099319e-06,-1,1,0
2025-02-07 06:00:00,1.4328163333333335,1.4319428333333333,1.4316182484347681,1.4330023075071225,5.3481341162449985e-06,4.41453285338204e-06,0.0003212245639026001,-6.975368055528058e-06,-1,1,0
2025-02-07 07:00:00,1.432847,1.4319169999999999,1.4316253841190303,1.4329986043104213,4.965611874557036e-06,4.287363112186462e-06,-0.00035602591310179843,-6.996421484650728e-06,-1,-1,1
2025-02-07 08:00:00,1.4328396666666665,1.4318948333333334,1.431627115706081,1.4329917742257776,4.576857588931068e-06,4.166213990879833e-06,-0.00039106964531376853,-7.1761178202558646e-06,-1,-1,1
2025-02-07 09:00:00,1.4328396666666665,1.4319095,1.4316262119986676,1.4329825664102875,4.170958109235383e-06,4.042791363399671e-06,-0.0005030005379311753,-7.439786590216174e-06,-1,-1,1
2025-02-07 10:00:00,1.432765,1.4318931666666666,1.4316097242084231,1.4329687044528405,3.7351355591759084e-06,3.919911271669926e-06,0.0003424920842389767,-7.947482155955207e-06,-1,1,0
2025-02-07 11:00:00,1.4326913333333335,1.4318826666666666,1.4316022716023022,1.4329591820728649,3.3528345125992175e-06,3.810678968625281e-06,0.0008664179208766054,-8.400088178078216e-06,-1,1,0
2025-02-07 12:00:00,1.4326079999999999,1.4318823333333333,1.431618675810593,1.4329569193746168,3.0136793750892352e-06,3.7352430270741935e-06,0.000530570642688577,-8.792372738292054e-06,-1,1,0
2025-02-07 13:00:00,1.432554,1.4318703333333334,1.4316385782261187,1.4329581472197157,2.7220246041128746e-06,3.664309248279223e-06,0.0004116719463012064,-9.020015307014992e-06,-1,1,0
2025-02-07 14:00:00,1.432528,1.4318916666666666,1.4316548697895026,1.4329636105438206,2.553448200471719e-06,3.5872990688626797e-06,-0.002294649769488788,-9.176657361501043e-06,-1,-1,1
2025-02-07 15:00:00,1.4323443333333332,1.4318428333333333,1.4316015842528709,1.4329374842813984,2.2544412636869376e-06,3.47182945311974e-06,-0.001230356244057873,-1.0041384475009116e-05,-1,-1,1
2025-02-07 16:00:00,1.4321083333333333,1.431779,1.4314317870256046,1.4328833403914365,1.7786724177473863e-06,3.35423261489341e-06,0.001014894450977133,-1.1552956237573865e-05,-1,1,0
2025-02-07 17:00:00,1.431914666666667,1.431729,1.431379584725951,1.4328550707666463,1.3062793694483514e-06,3.2502744025357735e-06,0.0007062097512882115,-1.2530314220967907e-05,-1,1,0
2025-02-07 18:00:00,1.431762,1.4316846666666665,1.4313737712460761,1.4328391202644644,9.810145140150263e-07,3.1662872934958616e-06,-0.0013485375703963243,-1.314302404280283e-05,-1,-1,1
2025-02-07 19:00:00,1.4315436666666668,1.4316084999999998,1.4312836176723767,1.432788149318511,6.465353385071211e-07,3.071409763512854e-06,0.00040580724156003,-1.4248422022201117e-05,-1,1,0
2025-02-07 20:00:00,1.43138,1.4315550000000001,1.4312403839490284,1.4327567306132238,4.0757644735093213e-07,2.97608518405958e-06,-0.001028094248966549,-1.49902060730793e-05,-1,-1,1
